账套,订单号,订单子项号,客户代码（需方）,客户名称,最终用户,最终用户名称,部门代码,最早交货月,订单交货月,保产合同/非保产合同,渠道委托控货标记,制造单元,股份合同性质,品种代码,订单是否变更过(价格变更),订单是否变更过(重量变更),订单是否变更过 (交货信息变更(订单是否变更物流模板)),发布的期货价格政策,营销员代码,营销员姓名,协议价格类型,渠道强制生效&延付罚息白名单维护（Q01-延付罚息白名单，Q03-强制生效管控名单）,合同是否厂商银（F-融资）,交货方式,运输方式代码,运输方式名称,备货转销售,客商信息中的经销商（客户分级）,是否为协议用户（需方）需找客商,订单是否免息,收条是否有免息政策,收条上做买方付息，做报批件，做过折现的,订货量,订单价格(不含税）,订单价格(含税）,订单价格(结算）,总重量,总金额(含税),本客户的平均回款天数:本客户的所有订单sum（订单首次配足款时间-合同强制生效时间）/订单数,强制生效时间,本单该客户的平均晚回款比例：(本单客户的本次配足款时间-合同强制生效时间)/本客户的平均回款天数,本品种的平均回款天数:本品种的所有订单sum（订单首次配足款时间-合同强制生效时间）/订单数,本单该品种的平均晚回款比例：(本单品种的本次配足款时间-合同强制生效时间)/本品种的平均回款天数,总件数（按件计）,本客户历史订货总量,本客户历史订单总数（合约数）,订单首次配足款时间,本品种历史订单总数（合约数）,强制生效-首付款差值综合（客户）,强制生效-首付款差值综合（品种）
QB000000,QB24A00002,QB24A000020006,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174913874,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,40.41,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020007,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174915063,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,37.836,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,9,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020008,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174916247,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,4.232,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,1,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020009,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174917463,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,43.05,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020010,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174918706,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,44.68,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020011,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174919925,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,44.84,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020012,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174921155,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,26.07,3661,4136.93,3661,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020013,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174922359,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,48.14,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020014,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174923583,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,49.69,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020015,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174924790,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,52.8,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020016,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174926011,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,53.73,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020017,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174927210,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,55.59,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020018,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174928391,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,57.46,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020019,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174929567,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,52.53,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020020,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174930796,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,53.72,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020021,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174932041,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,58.08,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020022,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174933237,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,62.12,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020023,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174934446,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,64.29,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020024,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174935707,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,66.46,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020025,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174936899,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,68.95,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020026,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174938091,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,61.86,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020027,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174939314,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,39.25,3661,4136.93,3661,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020028,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174940530,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,71.43,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020029,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174941764,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,73.92,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020030,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174943319,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,76.4,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020031,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174944681,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,79.39,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020032,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174945923,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,88.52,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020033,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174947516,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,74.57,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020034,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174948748,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,47.59,3661,4136.93,3661,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020035,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174949977,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,85.72,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020036,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174951187,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,84.74,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020037,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174952461,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,91,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020038,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174953772,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,94.94,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020039,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174955047,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,94.94,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020040,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174956242,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,92.79,3461,3910.93,3461,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020041,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174957518,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,68.28,3661,4136.93,3661,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020042,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174958730,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,80.63,3511,3967.43,3511,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020043,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830174959955,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,77.92,3511,3967.43,3511,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020044,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830175001201,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,87.35,3511,3967.43,3511,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020045,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830175002534,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,147.27,3511,3967.43,3511,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020046,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830175003812,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,142.04,3511,3967.43,3511,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,10,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00002,QB24A000020047,717216,天顺(北海)供应链管理有限公司,717216,天顺(北海)供应链管理有限公司,QB202500,202410,20240830175005161,N,A,Z,QZA,J0,N,N,N,,E73005,李华林,,Q01,,10,11,,,0,,,,,97.624,3861,4362.93,3861,3039.617,10629359.54,42,20240830202908,1,23.375,1.796791444,8,3039.617,1,20241011133712700,8,42,187
QB000000,QB24A00005,QB24A000050001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240831183828835,Y,,B,QZA,S0,Y,N,N,,784665,吴斯伟,,,,10,11,,,A,,,,,50,4148,4687.24,4148,100,414800,16.94444444,20240831213702,2.242622951,16.89473684,2.249221184,0,3506,18,20241008140449100,19,305,321
QB000000,QB24A00005,QB24A000050002,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240831183830001,Y,,B,QZA,S0,Y,N,N,,784665,吴斯伟,,,,10,11,,,A,,,,,50,4148,4687.24,4148,100,414800,16.94444444,20240831213702,2.242622951,16.89473684,2.249221184,0,3506,18,20241008140449100,19,305,321
QB000000,QB24A00071,QB24A000710001,A17130,广州JFE钢板有限公司,A17130,广州JFE钢板有限公司,QB202000,202410,20240905080940027,N,,J,QZA,LC,N,N,N,,784581,孔健锴,,Q02,,20,23,,,T,,,,,135,5659,6394.67,5659,300,1697700,40,20240906163020,1,21.09803922,1.895910781,0,300,1,20241016131610800,51,40,1076
QB000000,QB24A00071,QB24A000710002,A17130,广州JFE钢板有限公司,A17130,广州JFE钢板有限公司,QB202000,202410,20240905080941279,N,,J,QZA,LC,N,N,N,,784581,孔健锴,,Q02,,20,23,,,T,,,,,165,5659,6394.67,5659,300,1697700,40,20240906163020,1,21.09803922,1.895910781,0,300,1,20241016131610800,51,40,1076
QB000000,QB24A00107,QB24A001070001,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906140720891,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,18,6031,6815.03,6031,80,516450,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094418600,51,271,1076
QB000000,QB24A00107,QB24A001070002,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906140722179,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,40,6586,7442.18,6586,80,516450,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094418600,51,271,1076
QB000000,QB24A00107,QB24A001070003,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906140723400,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,22,6566,7419.58,6566,80,516450,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094418600,51,271,1076
QB000000,QB24A00108,QB24A001080001,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240909125036535,N,,J,QZA,MC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,10,7742,8748.46,7742,62,456604,27.1,20240911161646,1.033210332,24.46268657,1.144600366,0,1053,10,20241009121116500,67,271,1639
QB000000,QB24A00108,QB24A001080002,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240909125037802,N,,J,QZA,MC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,30,7292,8239.96,7292,62,456604,27.1,20240911161646,1.033210332,24.46268657,1.144600366,0,1053,10,20241009121116500,67,271,1639
QB000000,QB24A00108,QB24A001080003,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240909125039022,N,,J,QZA,MC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,22,7292,8239.96,7292,62,456604,27.1,20240911161646,1.033210332,24.46268657,1.144600366,0,1053,10,20241009121116500,67,271,1639
QB000000,QB24A00109,QB24A001090001,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906141210568,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,30,6616,7476.08,6616,137,925597,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094339300,51,271,1076
QB000000,QB24A00109,QB24A001090002,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906141211824,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,60,6586,7442.18,6586,137,925597,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094339300,51,271,1076
QB000000,QB24A00109,QB24A001090003,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906141213029,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,22,6556,7408.28,6556,137,925597,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094339300,51,271,1076
QB000000,QB24A00109,QB24A001090004,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906141214238,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,10,6816,7702.08,6816,137,925597,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094339300,51,271,1076
QB000000,QB24A00109,QB24A001090005,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240906141215529,N,,Z,QZA,LC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,15,7971,9007.23,7971,137,925597,27.1,20240911161646,0.922509225,21.09803922,1.184944238,0,1053,10,20241006094339300,51,271,1076
QB000000,QB24A00114,QB24A001140001,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240910090952930,N,,Z,QZA,MC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,10,7442,8409.46,7442,306,2532532,27.1,20240911161646,1.033210332,24.46268657,1.144600366,0,1053,10,20241009121115800,67,271,1639
QB000000,QB24A00114,QB24A001140002,050976,广州海缝汽车零部件有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240910090954317,N,,Z,QZA,MC,Y,N,N,,784334,王超,,,,20,23,,,0,,,,,30,7272,8217.36,7272,306,2532532,27.1,20240911161646,1.033210332,24.46268657,1.144600366,0,1053,10,20241009121115800,67,271,1639
